tweet,label
@ColinCowherd They’ve got some great impossible burgers out there now Colin! Although I’d take a cheeseburger from Ercoles any day!,0
@verdamm_t Impossible burger from bk,0
"@krystaunclear I will say this, while they should not be relied upon as a regular substitute, Beyond Meat and Impossible Burgers are very good in the easement process. Also, GREAT ""cheat-day"" food! BTW, Trader Joe's 'Soyrizo' is DELICIOUS!!!",0
@THEkitcarlson My nephew did something like this fir voting. But with 400 impossible burgers. He called it Float the Vote.,0
"@robertloerzel To be fair, it would be unrealistic and impossible to put EVERYTHING on your burger, to the clerk must assume some squishiness there.",0
@GuanaBass Y ya probó la impossible burger?😅,0
@KinggBreezyy @_AMMarie Huh? The nuggets aren’t safe?! Are we talking about impossible burger or do I need we need to alert the FDA?,0
Mission: Impossible Burger #ASongOrMovieForVegans,0
"🔔 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/xBxflL7xxs",1
@revolios @HungryJacksAU Because it is impossible for a franchised fast food corporation to have impeccable looking burgers being made by 15 year olds at every store they have.,0
#ASongOrMovieForVegans Mission: Impossible Burger,0
"#ASongOrMovieForVegans

Mission Impossible Burger https://t.co/vGgfzsSH4w",0
Plz tell me there’s a sloppy joe beyond or impossible burger???,0
"@NeilaOnkos See it? I'm the one cooking the burgers, calamari, and all that fun stuff. I just get happy whenever someone orders an impossible burger haha.",0
lowkey wanna cook this impossible burger but I should prolly sleep :/,0
"@DarthSateus And suddenly one day, he asked to leave. It's over a woman, of course. So I made a deal with him. I gave him an impossible task, a job no one could have pulled off. The burgers he served that day, lay the foundation of what we are now.",1
"🔔 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/N6cwhXcO5A",1
"I liked the Impossible burgers when prepared at a decent restaurant- I don’t know what their secret is, because cooking them up at home, they are nasty as hell. I’ve tried them pan fried and cooked on a gas grill. Yuck.",1
"@hobisdimples5 It was really good! I love Impossible Burgers as a meat alternative, but it was my husband's first time and he also liked it. (We are not vegetarian, just trying a new recipe)",0
@jake_watersxx @DillonDiaz11 @Fatburger Looks yummy 😍. I wonder if Fat Burger has impossible burgers for vegans🤔🤔,0
"The lighting in this photo was terrible, but anyway...

Dinner was a little late tonight, but we went vegetarian for tonight's episode of Eat Jenn with a Sesame Teriyaki Impossible Burger w/ Lime Aioli and Cucumber Slaw. 💜 https://t.co/h0rPjGfJyi",0
@ayyedrianaaa Get the impossible burger,0
"@CoolChris_1 @katzz77 I've had an impossible burger, and I'm not even vegan or vegetarian. Does it taste like meat? No. It's a bit dry &amp; crunchy at times, so it DOES taste like an actual BK burger.",0
@DaProdigiousApe Mine likes impossible burgers and just egg. French fries too. I try not to feed her the alternatives with gluten but she begs lol,0
"@katzz77 It's ""impossible"" because it's impossible that it tastes like a actual Burger😂",0
"@CoolChris_1 Hell, I dk!!  I don’t trust the plant based stuff because of the movie Soylent Green.  Can’t get that thought outta my head, lol!

I haven’t even tried the BK plant burger thing…Impossible burger I think.",1
Impossible patty with bacon… I call it the Hypocrite Burger! https://t.co/asURkvAInS,0
"My parents just brought in burgeoning and gave almost everyone an impossible burger but I didn't get one
Can't eat the normal shit so I had to take a fish sandwich this L hurts 😞",1
"I’m sitting here scrolling through YouTube Shorts and am coming across a bunch of “BIG STEAK SANDWICH” shorts, so I thought I’d take the time to remind you all that huge sandwiches/burgers are the absolute worst and are impossible to eat without making a mess

Good night Twitter.",1
"@JoeyNubzy Impossible is my favorite, but Beyond is def good when I cook ""burgers"" for my mom &amp; I end up eating 1",0
if im being honest i dont think i could tell you which is which if i had to eat an impossible burger and a beyond burger in a blind taste test all i know is plant borger good,0
"Impossible Burger at Dukes. With melted gouda, pickles, charred red onion, sweet chili sauce, rocket, garlic aioli on brioche. Minus Gouda, aioli and subbed sourdough for brioche. #Vegan’s gotta veganize. And Sprite. Still good and Tro gets 1/4 for breakfast. He’ll approve. https://t.co/AmDdLkAisl",0
2nd time @BurgerKing gave me a regular beef patty in my supposed to be Impossible whopper! What the hell Burger King! @ImpossibleFoods you should stop working with them.,1
@siobhanmte I really like the impossible burgers but I’ve definitely been skeptical (tastes too real sometimes). I’ve been avoiding the substitute/processed stuff lately though and I feel great! Time to lose that covid weight… https://t.co/j15n0ApBdi,0
🤣🤣🤣Melania Trump want a hamburger 🍔 Big Mac from McDonald’s#🤣🤣🤣🤣🤣🤣🤣🤣🤣👇🏾Them Bic Mac do be banging that used to be my burger😱😱or just try a impossible whopper it’s good to a soy burger https://t.co/RYzJfjLheR,0
@mulletmalum IMPOSSIBLE BURGER 😎😎,0
still thinking about that waiter and the impossible burger he served me lol,0
"@TreyPapa27 I couldn't even eat their impossible burger, which was what I was there for",0
"Study’s show 97% of children who eat animal crackers end up not being vegans, FEED YOU CHILDREN ANIMAL CRACKERS AND MAKE THE IMPOSSIBLE BURGER EXTINCT",1
Just had an impossible burger with some ghost pepper bbq sauce. Living life on the edge,0
"@SevenLacroix @localquackhead Yeah I've had that kind of stuff, impossible burger, beyond meat, and all of them costed three times as much as a nice steak and weren't up to par.

It wasn't some ""hurr meat is better"" sentiment that turned me off vegan/vegetarian products, it was the products themselves.",0
"🔔 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/Tx8J3UemFq",1
"Han probado la #ImpossibleBurger?
La carne vegetal hecha en base de soya. Dicen q puede convencer hasta el más carnívoro que haya. https://t.co/cULQr4V6P7",0
"@siobhanmte Maybe 🤷
I got on that bandwagon then tried some impossible burger and am back on the not to bad wagon.
Not after meat taste really, maybe just after familiarity from a couple decades ago.  Or not 🤷",0
@momsbsm1 That’s little Impossible burger to me. 😂,0
"NYCHA Atlantic terminal, Walt Whitman and Myrtle Ave residents in one picture 🥰🤗✊🏾 #peoplepower

I was holding my impossible burger for a minute cause I keep talking or ppl talk to me 😩 https://t.co/LemXPz6RW5",0
@RWTaylors Actually a beyond meat or impossible burger makes great cheesesteaks.  With vegan plant based cheese.,0
"@Tennesseine I agree. I hope wasn’t triggered by my impossible burger comment on an earlier post.  Hope I didn’t come across rude.  I’ve been meat-free since early 80’s.  I’m thrilled when anyone makes small steps.  It’s not just the animals, but also the environment/climate that benefits.",0
"Open-faced Impossible burger &amp; Israeli couscous salad. Impossible burger has a ton of fat &amp; calories so I mix in finely chopped veggies. It brings the fat, calories &amp; carbs down by at least a third. #Foodie #dinner #SundayThoughts https://t.co/3FsC6B5ccB",0
"I refuse to eat chicken seasoned with homophobia &amp; deep fried in bigotry...Now somebody give me some delicious chicken alternatives.

@ImpossibleFoods get to work! I buy out Impossible Burger, so I know your chicken substitute would be🔥🔥🔥🔥🥰😋🤤",0
Fun fact: Enchiladas made with Impossible Burger are the only thing I can reliably get all 5 people in my house to eat with no complaints.,0
"🔔 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/WQdTVGukKv",1
"If #BillGates gets his way we'll all be eating 3D printed Synthetic Foods.
#SyntheticFood #3DPrintedPizza #SyntheticBeef
#ImpossibleBurger
#SoylentGreen
#SoylentGreenMovie
https://t.co/0O82E9H0GZ",0
@the_pieface @CurtisMorton I get that shake shack is hyped up and hard to live up to expectations.  But it’s impossible to eat their burgers and leave disappointed.  I refuse to believe it! https://t.co/MIHDNyk86A,1
"🔔 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/m6GqBRUxef",1
"Just had an Impossible Burger for the first time.

If I ever host a cookout again, it'll be an Impossible Burger Turing Test, where I won't warn people that they're eating veggies.

Unfortunately, by reading this tweet, you can't come.",1
Forget Impossible Burger. “The future is plastics.” https://t.co/w2e6xojnrm,1
Yum! Joe's Special with Impossible Burger. #sundayvibes #food #vegetarian #homecooking https://t.co/t0GnuMugHC,0
This impossible whopper from Burger King tastes a little too good…🤨,0
"Double Impossible with crispy bacon, Colby-jack, LTO, Mayo ‘n’ mustard (creamy jalapeño artichoke dip under the lid, because why not) My sons single for scale

#Burger #Burgers

https://t.co/GrW4cr4uXe https://t.co/uhBp3Ljx2s",0
"an impossible burger I had for dinner

https://t.co/YfBYlMB1zF

#veganism#vegan https://t.co/IOmOikou2r",0
"@davidvisentin1 If we were raised on meat, we are used to the taste (and like it), plus we don’t see or watch the videos of animals killed in slaughterhouses right before we buy meat at the market. I now eat impossible burgers &amp; other brands and am hopeful for future.",1
You Vegan But you eating a Impossible Whopper from Burger King lmao in 2 of them at that lol,0
"@JasonCMarvin Ah yea, that is really unfortunate. Would highly recommend their Impossible burgers though. Definitely the best I’ve had in Ithaca!",0
@siobhanmte It doesn’t necessarily bother me if food “looks like meat” but it has weirded me out a few times how closely the vegan burgers I ate resembled the taste of real meat.  Both times the burgers were made with impossible burgers too.,1
@gfstarr1 Do they have Impossible Burgers??,0
Bunderfully delicious... Gocha’s Impossible Burger https://t.co/kerWu6XhO8,0
We're making the Impossible Burger possible on Oaklawn. https://t.co/Mk1jnJbZqP,0
@siobhanmte I’ve experienced this with the impossible burger. It didn’t help that I didn’t realize it came with bacon and they put that on there.,0
My first impossible burger! Always steam the cheeze! https://t.co/zqb9AMp0X4,0
"@otterX Looks very tasty, I hope it does a good job for you.   I am really happy about the Impossible Burgers, they come out perfect each time and almost 0 cleanup (I put foil on bottom)",0
@Lucid__Vicious My friend is vegan and they have the impossible burger so 🤷🏻‍♂️,0
"Impossible Burgers with Sautéed Onions and Mushrooms (Veggie Vlogs) https://t.co/ASudTNGzbS via @YouTube
#vegetarian #Food #Foodvlog #MighelAkando #YouTube #RecipeOfTheDay https://t.co/AiB3Pwf93P",0
"I finally bit the bullet and had my first impossible burger on the grill last night.  I have to admit, it was amazing and filling.  I didn’t miss not having “meat”.  However; I don’t think I could ever give up a good grilled steak. https://t.co/kPBDkYZORm",0
Where can I find a good impossible burger and oat milk shake in Atlanta today?,0
@MakoTypeBeat burger king impossible burger,0
@Rickslit81 @eg9413 @MrBeastBurger @MrBeast Isn’t the point of trying beast burger the burger? If you get something like the impossible whopper (which isn’t even Burger King food) then your not truly trying it.,0
See also: the artificially created heme proteins that make Impossible Burger's fake meat taste and look much more realistic. Also made from fermented soybeans!,1
@SolidusStriker @fuckyousartre Debends on the burger too. Those biggern ones are impossible to handle withouth their contents falling out.,0
"TASK FORCE: we did it. united together we have accomplished the impossible.
and while we will still flood burger jokes with “stop in the name of yeehaw,” we will treat our opposition with kindness and enthusiasm. this is the way of the task force.",1
Am I not straight up or impaitentjon or impossible burger ? Or sumn,0
"@EthanPavlus As for cows, the arrival of “impossible burger” technology means we can shift away from a model that requires the slaughter of tens of millions of cows a year.",1
"🔔 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/NalrF1mApj",1
"@_MrsScarlett Le Impossible Burger est tellement bluffant. On ne trippe pas Beyond Meat, car trop salé, mais le Impossible est franchement impressionnant. 🙌 J'ai jamais osé l'utiliser dans ma sauce à spag par contre. Mais ça m'intrigue maintenant.",0
"@ColinCowherd My wife is vegan too. I’ve made the jump to Beyond and Impossible burgers, not bad actually.",0
"How did the company behind the Impossible Burger go from a small start-up to ""the Xerox of fake meat?"" https://t.co/ANPC7UF1D5",1
"@vp1350 THANKS FOR TELLING ME THAT BUT I AM HUNDRED PERCENT FUCKING WITH PROFESSOR SO PLEASE AVOID SMEARING HIM IN MY HOUSE IF YOU LIKE YOU CAN FOLLOW MY BEST FRIEND PAUL SKALLAS ALSO KNOWN AS LINDYMAN FOR ALTERNATIVE, IT'S AN IMPOSSIBLE BURGER VERSION OF INCERTO.",0
what is any restaurant in 2021 with burgers on their menu doing without a beyond/impossible burger? take your black beans and shove them up your keister,0
Thanks for the motivation because I've resisted!! Had a homecooked Impossible burger w/sprouted wheat bread that was way better. Way better because the legal appetite enhancer I vaporized makes everything taste incredible. @gumaboner  @Stella_671_79,0
@mwavesmusic @TheeHusky If I go to Burger King for a whopper don’t give me an impossible whopper as well and think you doing me a favor,0
@siobhanmte Fake meat like impossible burgers gross me out so much. They remind me of meat too much.,1
"@commander_mac Not really, honestly. With DVD collections it would have been totally impossible for me to have all of the Simpsons or Bob’s Burgers or Spongebob (which isn’t available worldwide yet, humph, but soon). I think the accessibility more than makes up for the ephemeral nature of it.",0
"@StolteThiago @kevinnbass Just keep pumping the impossible meat and beyond burger type of companies, they use join colacoca supply chain to feed the population.",0
"🔔 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/axDSf1b7HJ",1
"🔔 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/BM9e8q5QKl",1
"@redrobinburgers #ImpossibleBurger #RedRobin Damn, y'all dropped the ball with this one. She is not happy. I mean, how the fvck can you mix up an impossible burger with a scorpion burger? Plant based diners beware of eating at RR, as you might not be eating what you think. 😬 https://t.co/2XmEq35rCv",1
I had my first impossible burger yesterday and it did what needed to be done 🤤,0
"@redrobinburgers My daughter accidently ate two bites of what was supposed to be an Impossible burger, and found it was, in fact, meat. It was a scorpion burger. This is not just a lifestyle choice for some people, but is a safety issue, as it can be for her.  😠",1
"2:00 a.m. depression Burger. Impossible meat, pepper jack cheese, lettuce, tomato, mayo, and bacon. https://t.co/LBYB40CKPa",0
"Ordered an impossible burger from Burger King and I’m pretty sure they gave me a regular beef patty on purpose and now my stomach is doing back flips, fuck.",1
Does anyone else who hasn’t eaten beef in many decades get a little weirded out by a) the uncannily meaty taste and texture of @ImpossibleFoods burger b) the fact that your carnivore Maine Coon cat LOVES it? #unguiltypleasure #impossibleburger #yum #pretzelbun,0
"🔔 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/iEh6sbXaxt",1
Burger King's Impossible Burger Lawsuit – Can They Sue?! https://t.co/uALX8KtMlS,1
"Teriyaki wings
Peach bourbon wings
Buffalo wings
Lemon pepper wings
Honey old bay wings
Chicken satay skewers
Shrimp and salmon kabobs
Buttermilk fried chicken sliders
Steak and cheese sliders
Mexican street corn
Tempura veggies
Asparagus
Kale salad
Impossible burgers",0
btw I had this impossible burger for dinner https://t.co/uLMuF0BCTK,0
White Castle’s Impossible sliders may be better than Burger King’s Impossible whopper… 🍔🤔,0
"From tofu to beans to Impossible Burgers, not all meat substitute are created equal when it comes to being planet-friendly. Here, they're graded by experts. https://t.co/AX6lE66LBg via @HuffPostLife",0
Not in line with my normal tweets but @BurgerKing is actually pretty good. I like the impossible burger because it’s literally not possible. I just wish the woman at the drive through didn’t always look like I was bothering her. Maybe I am though. I don’t know. I don’t mean to.,0
@Rickslit81 @MrBeastBurger Totally agree with a vegetarian option. Maybe something similar to Burger King's Impossible whopper,0
This burger is both ultimate and impossible. https://t.co/3hvFDfufwW,0
"🔔 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/EzXaAfKw7U",1
"TIL that the impossible burger is vegan. Guess who paid $13 for it 😂
It even had like cooking instructions for medium rare, well done and everything. Smh",1
concerned that the impossible burger i ate was in fact a burger,0
"With an Impossible burger patty (or two) with Mesquite rub, perhaps a little smoked cheddar instead of regular. perhaps a bit of mozzarella for chewiness. Maybe a little habanero sauce, butter lettuce (or spinach) and Roma tomatoes. https://t.co/AxKiy3Iirm",0
i’ve never eaten an impossible burger without stressing over it actually being real meat and i think that’s a win for @ImpossibleFoods,0
"For lunch, I got an Impossible Burger (with queso and fries) at Haymaker. It was quite good. I intended to tip, but didn't have a pen, and they waved me off.

I was encouraged to do a to-go order, so I sat near Tacodeli to eat.",0
Hilarious. I’m at my local bar having an Impossible Burger (probably made from beets) and reading this made me actually laugh out loud. Classic “Nobody says that!” followed by someone saying exactly that. The thread is filled with many similar posts also saying the same. https://t.co/EiJeMQ38yd,0
I have a theory that shitty people in my backwards ass area intentionally fuck up your order when you get impossible or beyond burgers.,1
I just found out about this controversy and I can’t believe this headline isn’t something like ‘Vegans’ Beef With Impossible Burger.’ Missed opportunity there. https://t.co/JpwwDmQSSV #vegan,0
@ColinCowherd Impossible burger tho 👀,0
"@DinkingLegend @sl3nde Hi Shart Box, me and Drew from Impossible Burgers inc. draw fancy dishes straight from memory! Learn how to do the dish in this FREE introductory class, or optionally come to my house and watch me put on clothes until I'm big. It's such a summer activity! A summer activity. Steve",0
"🔔 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/sxPz4RTraG",1
That's like comparing a juicy Rib-Eye Steak to an Impossible Burger man. https://t.co/BTvKUFTTse,0
"@Llemmings1108 @girbagely Burger King has the Impossible Whopper. I couldn't tell the difference between it and a regular Whopper, its that close to real meat.",1
"The wildest thing abt having an ED is trying to eat foods I used to gorge myself on and not even being able to finish half of it. I used to eat impossible  burgers OFTEN, twice a day if I could, they were just so good to me. Now? Can’t even stomach more then 4 bites",1
"@bluebell_bee @commonwalls91 I second this.  Impossible Burger is good, also we use Beyond Burger a lot too.",0
"Too hot to cook, gonna have my Impossible Burger tartare.",0
@ColinCowherd They sell the impossible burger lots of places and most cheese is fake and is all chemicals. Lol 😂. So you can enjoy a nice medium rare half pound burger with bacon and real cheese.,1
"like an impossible or beyond burger always tastes like an impossible or beyond burger. a gardein chicken patty always tastes like a gardein chicken patty. i think that’s why i like places like nobutcher so much. idk, just wish there was more variety with that stuff",0
@commonwalls91 Impossible burger.... It honestly could have fooled me as the real thing,0
A lady just came in and asked for an impossible burger.............at subway...... https://t.co/0a7mjIbf3Z,0
"@2X2X28 @sonya_parks @SpittinVenoms @jay_greathouse @varying Sidebar: especially if you keep burning the food😳Most the steaks really need to go, but can you manage not to burn the “impossible burger”🙏🏼😂Lol I gotta laugh or literally cannot deal.
Thank you for that!",0
"🔔 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/1lWBtG45ko",1
@ColinCowherd Have you tried a @BurgerKing impossible burger? Pretty dang close to the real thing.,0
update I still haven’t eaten anything but I am going to work and i’m going to take my client to burger king and get an impossible whopper let’s go,0
@openmicpunkrock I know you got the impossible burger,0
"Ça doit être ce #Vaccin qui me donne des effets secondaires … j’ai comme une envie de burger façon…. THE BURGER DELICIOUS! Impossible d’y résister! #Vacciné  #Passanitaire Avec cet effet secondaire ci, #PourQuandLaTroisiemeDose https://t.co/AUzMHVyTaJ",0
"Finally had my first impossible burger today.

Was really just as bland as every other veggie burger. It just didn't feel like sand. So points.

Now to kick back and wait for these mommy milkers to sink in and reap the harvest.",1
@crafty_teacher2 We put seasoning on them and then grill…now I am hungry for one! I think they are wayyyyy better than the impossible burger.,0
@BurgerKingZA @SteveSince91 Is it true that the Impossible Burger contains 1000 times the amount of synthetic oestrogen as regular beef?,0
"@TheFrancescaF Listen! prepare spaghetti with ""impossible burger"" etc. with a fav red sauce, &amp; all the seasonings, a splash of wine a big salad, &amp; crusty bread - not one will know or care.",0
@cruck51 @Tennesseine Impossible burger  delish!   Beats Beyond Burger by a mile.,0
"🔔 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/ix85JDNseK",1
@arneil81 @TheLaurenChen Why? Have you even tried it? Get the ground kind. For me it works very well with digestion. Impossible Burgers are processed very different from other products... its not even in the same ball-park as it competitors. I highly recommend you give it a try and decide for yourself,1
"@arneil81 @TheLaurenChen But not in mass quantity. Thats not good at all. It also depends on person. The solution as I said is ""Clean Meat"" which solves this problem + the moral one. Its a win-win situation. For now mitigating meat intake with struff like ""Impossible Burgers"" is quite good.",0
"Our new breakfast special; 1/4 lb burger with scrambled eggs, melted cheese, sliced avocado, melted cheese and a hash brown pattie on a grilled English muffin.  Served with fruit and hash browns. VEGAN (picture) available using JUST EGG , and impossible burger https://t.co/KtENEpUUvH",0
beyond burgers &gt;&gt;&gt;&gt; impossible burgers,0
Drew says NYC reminds him of GTA and now we’re getting impossible burgers see you soon @GCWrestling_,0
@BurgerKing so when you guys gonna drop the double stack impossible burger?🤔,0
@RadioFreeTom We bought our son breakfast at Denny’s in exchange for his first Pfizer shot. It a shake and an Impossible burger to cover the second jab.,1
Try the impossible burger. It really is that good. https://t.co/wz6OW0dINU,0
i have to get burger king 😐 but i got an impossible whopper w no cheese or ketchup and i’m not gonna eat the whole thing,0
Has anyone tried the Impossible Burgers? Thoughts? https://t.co/EE24rFZfRz,0
@mdpenguino all they have is the impossible burger and its delicious,0
"Have you ever tried the Impossible Burger from Burger King? In my latest video, I do a taste test and review of this burger.

@BurgerKing #impossible #impossiblewhopper #impossibleburger #vegetarian #vegan

https://t.co/NUHE4VfCP3 via @YouTube",0
"N.E. Clam Chowder, Curry Lentil soups. Apps: Sweet Potato Waffle Fries &amp; Provolone Sticks, Specials: Impossible Burger $13.99, Grilled Ribeye $21.99 Summer Olympics!  Pirates v Giants @ 9:05 Tonight Miller Lite on special!!!!",0
"@WillieBeamanDFF yeah my man, inspired to cook up an impossible burger to go in my daily breakfast burrito today",0
"🔔 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/7GSIT53Yyd",1
"From tofu to beans to Impossible Burgers, not all meat substitute are created equal when it comes to being planet-friendly. Here, they're graded by experts. https://t.co/AwvfThWhvL via @HuffPostLife",0
"I’m here to say it’s impossible to ruin an Impossible Burger. No matter how long you cook it, it comes out medium rare. I think it’s the beets but I’m fine with not knowing.",1
"@Rider098 I just had Beyond Meat crumbles that I added to a well seasoned spaghetti sauce but it tasted less than appealing. I still have yet to try Impossible brand.

Seitan is okay but a pain to prepare.
I really enjoy Gardein's Black Bean Burgers, Veggie Burgers, &amp; Meatless meatballs!",0
"@ariverofstars Which kinds are you hoping to look for?

In terms of ground beef alternatives, Beyond Meat and Impossible brands are pretty darn good, just had one of the nicest burgers recently cooked through a smoker!

You can also try seitan with beef seasonings. Will let you know of others!",0
@Tennesseine @cruck51 @BeyondMeat It promotes kindness to animals.  They are targeting a specific buyer: meat eaters.  Making it as close as possible makes sense. Those who don’t eat any meat (me since early 80’s) don’t need to buy anything that resembles meat.  Impossible Burger looks/feels too real to me.,1
@rattlethestarrs strawberry ice cream cone from shimmering sips &amp; impossible burger slider!!,0
Impossible burgers are really good.,0
@AtharAliKhan It's like the Beyond Meat or Impossible Burgers. They taste so good that I prefer them over meat. That's the key. Its a brave new world out there. If you hide the word vegan or not look too much into the packaging you couldn't tell the difference.,0
"@McDonalds Be careful. Cadavers mixed with beef in OK plant (found by inspectors). Other foods coming from Gates Farms he bought. Sprayed by MONSANTO pesticides (ownership in this company too).
Beyond foods and Impossible Burger has some fetal kidney cells to enhance flavor. Horrible!",1
@luckydevilgaia Have you tried using impossible burger instead? I like that one a lot better. The different between it and real meat is barely noticeable.,0
Or that impossible burger. https://t.co/NWekElQMBI,0
"@Princes51989945 @RuthHollandRic1 I got a plain burger, I’m a purist. 🍔 And it was a great surprise and a trip just for me.  Although I suspect it may have been the perfect excuse for Blondie to get an Impossible Whopper🙄",0
@reynoldsgareth Gareth this is unrelated to your tweet but how about a livestream where you use an Impossible or similar burger and Nutellex or similar vegan spread to make one of your classic Wisconsin butter burgers but vegetarian? I know you aren't a cooking channel. But you could be.,0
@PSGsawi 😂 Give me the chilav as GPay as it is impossible to give me a treat (like Burger),0
"@PapiReubs Beyond for sausages, impossible for burgers",0
@aurorascup That must be tough. Heme iron is the readily absorbed one. I think the breakthrough with the impossible burger was making plant based heme iron. Sorry you don’t have options that make it easier,0
@DrDinD Mission Impossible Burger...good name for it. Impossible burgers are ultra-processed and not exactly healthy food. https://t.co/UyjA2tT9GD,0
for some reason i have to watch twilight new moon near 4 in the morning while eating an impossible burger,0
Took a while but finally found a vegan meal in one of my favorite San Francisco neighborhoods - the Mission Impossible Burger,0
Vegans who eat stuff like impossible burgers are kind of like closet meat eaters,0
"From tofu to beans to Impossible Burgers, not all meat substitutes are created equal when it comes to being planet-friendly. Here, they're graded by experts. https://t.co/AisEia6o4Q via @HuffPostLife",0
"First they created plant-based burgers, now steak is at the top of their things-to-fake list. And Impossible Foods says faux fillets are within its grasp.
https://t.co/MPbHXNh4OY
@AlexSinnott1
#agchatoz",1
@lunarlight77 that was like 3.5k cals... the impossible burger is like 700 and the dressing and the pizza and garlic bites i bet the dates were high cal too omg i cannot believe,0
Eating an impossible burger in a random LA town parking lot under a buck moon. Now THATS romance.,0
"@Rug05H Okay, replace the impossible meat with breaded chicken breast. Is it a sandwich or a burger now?",0
electric vehicles + impossible burgers etc... Oil + beef are over. Texas the writing is on the wall. 😆 https://t.co/U0OVmbqLau,0
Impossible Burger is bomb as hell. Got a 12oz pack at Trader Joe’s for $6.99. Got 2 sizable burgs. Thoroughly pleased. https://t.co/y8QtyvkoxV,1
"@docyeehaw it's rice and impossible burger and other things, sorry we ate most of it https://t.co/Y7U7ouyUjf",0
@Darkhouse999 Damn. The impossible burgers have really been the best I’ve tasted so far.,0
"@theformeraps @pittma_ As a meat eater considering alternatives it’s definitely meeting that. I find an Impossible Burger completely satisfying for a burger. If I eat a MorningStar, I’d rather eat that over a bed of rice or something non burger shaped if that makes sense",0
"🔔 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/3V4VzowePo",1
im trying the impossible burger for the first time,0
"dinner tonight was an impossible burger with vegan cheese, vegan mayo, lettuce, onions, pickles and jalapeños 🌿

i removed the tomatoes bc i hate raw tomato lol https://t.co/LZZenmv1PQ",0
But I got mad the people who serve it to me because they gave me turkey burger instead of impossible burger so I’ll never go back there again https://t.co/SdHzPvY0Wd,1
"@AsiaVsTheWorld I will only ever eat impossible burgers, they have my heart in a chokehold",0
@QuintusHaterius @Kemosahbeh @seattletimes @RyanBlethen Ok be normal. Eat impossible burger and smell your farts while zoom working,1
"I grilled these up partly as a joke. Well, jokes on me. Everybody thought they were pretty good. We were all surprised. #ImpossibleBurger https://t.co/ilvIxpFMRW",0
"the new Red Robin scorpion burger with an Impossible patty, pretty dang good after a pretty dang bad day",0
"@OilersPain He lost all 3 Saad trades, that's impossible to do.  I like Jones, but Boqvist and the #12 pick and now we are back in salary cap hell.  Stan Bowman would be flipping burgers if his last name wasn't Bowman.",1
"Mmmmmm ""Impossible Burger"" https://t.co/g2Oe6L7f7m https://t.co/uj7w09VeU9",0
"@consciousmuscle Hmmm 🤎imma say a thick grilled impossible burger made by using the square ground (adding smoked paprika, garlic powder, blackpepper) NOT the premade burger.  Adding grilled (or sauteed) onions, mushrooms,orange peppers yummmmmm 🍔 on ciabiatta roll 😁🥰",0
Impossible burgers for dinner and Avatar: The Last Airbender (series),0
@Z_SaidIt Impossible like the burgers,0
So I've been watching @Takahata101's stream and I gotta know. If not eating clothes is moth vegan and leather is clothes made of meat. Wouldn't that make leather clothes the equivalent of those vegan impossible burgers? @Egocider any input?,0
"….have y’all even tried Impossible Burger…Shiiiiiiiddddddd!!!!!!!!

- Dinner for tonight",0
"From tofu to beans to Impossible Burgers, not all meat substitute are created equal when it comes to being planet-friendly. Here, they're graded by experts. https://t.co/C3OVgXKjsk # via @HuffPostLife",0
I’ve been eating impossible burgers …they are delicious…Just saying…try them,0
"eating an impossible whopper today made me realize

its not the meat that makes the burger, its the toppings and sauce",0
@BurgerKing I know that you all’s food can be better than this. This impossible burger meal tastes like it’s been sitting on the counter for 3 days and then warmed up. 🤢🤢🤢,0
@MagzReloaded I can’t speak for all plant based burgers but Impossible Meat Burgers destroy my stomach in not fun ways. What kind did you have? I am hoping to find one that I can eat that doesn’t have me laying in bed with stomach pain 1 hour later.,1
"Winesburg, OH has its share of hippies,&amp; I met some at a dog park. They talked of being vegetarian, how good it was 4 da earth, morally fine &amp; good 4 yr health. All also agreed that BurgerKing's Impossible Burger was da bomb.
😅",0
Impossible burger on the way tonight is so sexy,0
I GET A VEGGIE IMPOSSIBLE BURGER YES YES YES YES,0
@davidfarrier Impossible Burger is pretty good. Have you tried them? Might ween you off beef burgers.,0
