tweet,label
Restaurant depot carries beyond meat burgers 💪🏽,0
Build your own beef or beyond burger while dining with us or ordering curbside pick up! Go to https://t.co/xxyLapNPUM to place your to-go order. #tgif 😋 https://t.co/EPCMuIABNQ,0
"Full nutrition breakdown between Beyond Meat and Beef.

Also a deep dive into every ingredient in the Beyond Burger:
https://t.co/J9LHL0iPHL

#beyondmeat #ghgemissions #regenerativeagriculture #sustainableagriculture #carnivore #yes2meat https://t.co/Yo6OU6munw",0
"I gave some feedback to a local pub/hotel on maybe them expanding their vegetarian/vegan range abit. So instead of just offering a chickpea burger they have the beyond burger too. That maybe they pick up a nice meat free sausage &amp; they do a sausage,mash &amp; gravy. The managers",0
@judith_schalk @m_jellen @StarSoul777 Thanks for recipe ideas. I can’t stand those beyond burgers or any of those other veggie patties I like to know what’s in them.,0
"@quintabrunson Vegan and vegetarian replacements for things have come a long way! The Beyond Meat product line (sausages, burgers, and fried chicken in select markets) is AMAZING. And TVP is still good in pasta sauce and very cheap.",0
"Burgers are great but Burgers plus Mozarella? Its beyond greatness! Come and grab your Daging Tarik Leleh, Ayam Tarik Leleh, Ayam Crispy &amp; Cheezy Corn at @burgerabahden now!
-
Business hours: 6:00PM-12:00AM
Business days: Monday-Saturday https://t.co/uGIWeubsR3",0
"🌱 Carnes veganas a base de productos vegetales y súper sanas.

¿Te apuntas?

#comidavegana #carnevegana #BeyondBurger #RevistaCLARA

https://t.co/oxAhVnqd2T",0
Today I called the beyond breakfast sandwhich the impossible burger bc it’s 5am and I’m high as shit,1
Going to moer some Beyond Burgers &amp; watch Bly Manor this evening,1
so I did survive on fries but most places use the same oil for hot dogs or meat and to me that’s the same as ordering the impossible burger or beyond burger from fast food places.,1
@roweeniii a beyond burger :)),0
Made a beyond burger today.. wasn’t bad honestly lol,0
"@IvanBrandon @alex_segura Yeah, the first time I had an Impossible burger I was a little weirded out! I like the Beyond a little better, but that’s probably because it’s a little less “meaty”",0
almost certain @WholeFoods gave me a regular meat burger instead of a beyond burger like I asked for 🙃,0
I want every restaurant that serves burgers to add Beyond Meat to their menu ASAP!,0
@atypicalarthoe @Variety Beyond burger for me!,0
"@landsrauhl i don’t know if you’ve tried it before, but beyond burgers are so good and also this brand!! https://t.co/uwlMjayrxi",0
tu y yo + un beyond burger de burgerking🤭,0
@DebraMoge @NissanUSA And the Impossible burger is GMO and it doesn’t hurt my daughters stomach the way that Beyond meat burgers do. There is another company that makes pea protein burgers and they don’t hurt my daughters tummy.,1
Tom Herman eats Beyond Meat “burgers.”,0
"Quick snack before sleep

Finally found the gardein Nashville tenders
Beyond burgers with spinach, sautéed onion and violife cheddar slices https://t.co/lcTHySf4iJ",0
"@MonkviewnowLake @NissanUSA Impossible burgers are made from soy and are very estrogenic. No good.
Beyond burgers are made from pea protein, a much better choice.",0
burger lovers: have you tried beyond meat’s beyond burger? what were your initial reactions?,0
Their Beyond Burgers are incredible!!! I have confidence in their products. https://t.co/cOzVWqIiOL,0
"This week’s Bob’s Beyond Burger: Sympathy For the Deviled Egg 😈🥚

(after the photo, I dressed her up with bacon and jalapeños, plus yellow mustard on the bun. Then: perfection.) https://t.co/7u2LAUl9oB",0
@CarlsJr The @BeyondMeat Beyond Burger,0
Beyond burger &gt; other burgers,0
#4. Added Beyond Burger. Looks disgusting but it’s going to taste oh so good. (Added more seasonings for good measure) https://t.co/srdSPE3J9E,0
"Beyond burgers, not bad at all.

Definitely beats need for beef patties now. https://t.co/OImBY4zh4e",0
I’m full asf. Just at a salmon burger and a half with spinach and roasted garlic potatoes. I’m beyond stuffed.,0
"@thomaspluck The Field Roast chorizo is dope. The others have an earthier taste that can be different if you’re not used to it. You’d probably dig Impossible burgers. They freak me out because of the meaty taste, but that’s prob a bonus if you’re still eating meat. Beyond Beef is great too.",0
"@thomaspluck Good on ya. I like the Beyond Beef a lot. Take two burger patties, shape them onto a steak-like size, on the grill, good to gom",0
@Yieki1 if only the beyond burger at burger king was actually filled with estrogen 😔😔😔,1
"Pic of me right now,, just ordered 2 of everything from JJs. Cancelling doing any and all work. Tonight’s events: Coraline, beyond burger, the Lorax, other beyond burger, bob’s burgers, then curly fries https://t.co/vIMmSyBhH8",0
First Beyond Burger and it was delicious! Thank you! @ImpossibleFoods https://t.co/t2dv5kdMlN,0
"Made beyond meat, impossible burger, and regular beef patties to compare, and honestly I prefer the impossible burger best.",0
If lockdown has shown us anything is you can pretty much impose anything on the British because we internalise being shills to power so fuck it make killing animals for human consumption illegal and 3D print some beyond burgers.,1
Day 6 + 7 i already feel way more energized a week in. This wave feel great. I had pineapples and eggs for break fast and a beyond burger topped off with a acai bowl. This vegan shit is kinda wavy,1
"Trying to kick start the diet again....
Beyond Meat Burgers
Gilled Asparagus in olive oil and kosher salt
Grilled Brussel Sprouts in olive oil and Montreal Steak seasoning https://t.co/WGAm0AXQRT",0
"I'm beyond excited for this movie, shame it ain't in cinemas. Maybe if Aussie theatres can do a cheeky 🤭 https://t.co/ZzomZs3Mwo",1
"@chefphoteamuh We will add one broken up Beyond burger and call it 'meat' lasagna and no one can tell the difference!!
It's never been easier to #GoVegan .",0
"@prestonjbyrne Imagine leaving your job at one of the biggest crypto companies because you like to distract everyone at work with your programmed triggers and can't think sanely anymore.

That's the outcome of frying your brain on soy and beyond meat burgers.",1
"you know the thing about uncanny valley fake meat (beyond/impossible/whatever) is it's good it's fine I think beyond does taste like an actual burger (i was unimpressed with impossible, haven't tried other brands) but I like...never crave a hamburger you know? lmao",0
My cousin bought me 2 packages of beyond burgers 😭,1
"@thomaspluck I secretly made my dad, a voracious steak, hamburger, bacon, ham-bone dinner man, a Beyond Burger &amp; he gulped it down. If I told him it wasn’t meat he wouldn’t have ate it.",0
@thomaspluck Had my first Beyond Meat burger last week. It was OK. But the smell when cooking brought back some student days memories...Spam.,1
"i literally have SO MANY beyond burger patties, does anyone have a good recipe for garlic butter burgers?? i wanna try that soon",0
"Today we are open 12pm-7:30pm!
Order online through our bio!
OR call ahead: 206-280-4330
Try out our beyond burger! 🍔

#enumclaw #foodtruck #greekfood https://t.co/P1Xan7f2hH",0
"@gingerbeard_n Yeh! I can just get the beyond burgers from costco tho, and its cheaper",0
idk if i want cup of noodles for lunch or a beyond burger,0
"@Lou_mahon You can buy Beyond Meat burgers in Asda and Tesco, but they're £5 for two. Aldo's own-brand fake beef burgers are REALLY good though.",1
"The way my kid demolishes beyond burgers and not regular burgers is kinda weird but also hella cool, my lil activist 🥺🤣",1
"@CarlsJr Famous Star
Beyond Meat Famous Star
Big Carl
Double California Burger",1
"beyond burger patty, violife cheddar, just egg, vegenaise, pepper jam, &amp; arugula - vegan, gluten free, &amp; almost soy free without mayo",0
@MissKimLou15 @Asador44 It's good stuff. Talking of home kits- did you ever give Bleecker or Burger &amp; Beyond a go after?,0
"A beyond meat burger and root vegetable (aka carrot) fries for Cheat MEAL Thursday
#vegetarian https://t.co/eGx8T8ixe2",0
"The shelter vegan cafe is open 11 til 4 Saturday &amp; Sunday pop in for some wonderful vegan food, breakfasts, toasty, shepherds pie, mushroom risotto, beyond burger with chips and more.
Plus incredible cakes from @MotleyBakes  💚
All funds raised support the animals in our care. https://t.co/tPItmSKVKO",1
@wayriding Have you tried the impossible brand burgers? We sell them here and I can't decide if people prefer beyond over impossible yet,0
Missing beyond burgers rn :(,1
Best Plant-based Burger: Beyond Meat or Impossible Burger? https://t.co/QJCPy1Fkkg via @debsmikdav1,0
"I really really wish plant based meat, like beyond meat, impossible burgers etc were more widely available, they are just so good, and i hope one day we can cut out beef all together once the research gets there",0
@Hamlet_Machine Thank u Hamlet 💓 and yea Beyond burgers are amazzzzing!💗✨,0
Really beyond me how mfs think In-N-Out ain’t top 3 burgers,0
"@wayriding Ah, Beyond Burgers~~!💕 I'm so glad you are feeling a bit better.🙏",0
I’m having a beyond meat burger and some curly fries tonight I fucking deserve it.,1
"Ok Anxiety is good again, time to make beyond burgers at home, thanks for putting up with my meltdowns 😌👉👈💗",0
"This is the second time I’m having the Beyond Burger. The first I tried was at Primi.

Listen, I love me some A-grade beef -
but HOW TF they make this taste so close to meat?? 🤤😩😭 https://t.co/z71J28oTsH",0
"@fleroy1974 What an embarrassing take. Please give humans some credit  for being able to use their brain. Customers confused by ""Beyond Burger"" clearly have more significant issues. Fortunately in US, cases attempting to prevent use of these terms by PB foods are being laughed out of court.",1
im craving a beyond burger but theyre so expensive 😭😭,0
Beyond Burger &amp; Sweet Potato fries for lunch? 🤔,0
@mercola Billy Gates IS invested in both impossible burger and beyond meat -STAY-AWAY,0
"@thecoldend @Felixseasiders @Ollie_Bayliss I have seen many people eating and drinking while walking in high streets of towns (burgers , hot dogs , sandwiches , coffee ) ... that’s allowed but not at a football match omg it’s beyond bizarre with Boris and Hancock at the moment the thought process if there is actually one",1
do I make vegan schnitzel or beyond burger??,0
"@wwwjansli @pierre_rochard My T levels are indeed off the charts, and, no, I don't want your soy phytoestrogens. Take your beyond burger or w/e and #hodl until you're broke.",1
"@FMeynen @ThomasRotthier Ja, voor de vegetarische producten die echt ambiëren de smaak van een vleesproduct te imiteren (zoals Beyond Burgers) heb je zeker een punt.",0
Beyond Meat &amp; Impossible Burger is not Healthy,0
@kevinnbass @KamalaHarris @JoeBiden it'd be so much better to say there's great science about saturated fat intake and often there's a fair bit of saturated fat in what we call red meat. There's also saturated fat in the impossible burger and beyond meat sausage.,0
"@Zeiven13 @mitten_misfit Although ""blacker than the blackest black times infinity"", ""Dimmu Burger"" , and ""Bloodbath and Beyond"" are easy plugs anywhere

(also, whenever a lead on my project goes ""go forth""...)",0
"@jmainpidd @NicholasDougl17 Oatly barista is superb. As is naturli butter &amp; oatly oat fraiche. Honestly so easy these days, and @lafauxmagerie cheeses are unbelievable. And beyond meat burgers/naturli mince etc.",0
McDonald's has reportedly re-teamed with Beyond Meat for its new vegan burger #McDonalds #Nandos 🍔🍔🍔 https://t.co/Y8jW00l1qE,0
"@BitteSchon @karmel80 Det vil desuden i praksis kræve, at McDonald's m.fl. ikke længere kan sælge grønne 'burgere' - og amerikanske produkter som Impossible Burger og Beyond Burger vil skulle ændre navn, hvis de sælges i EU. Desuden bliver det skruen uden ende, for hvad med hønsesalat? Frugtkød? Osv.",0
"IT'S OUR BURGER NIGHT! 🍔

Look how amazing our burgers look, with a selection of burgers to choose from including our vegan beyond meat burger!

Below is the BOSS BURGER!! Tag a friend who you think could tackle this with no problems😎

#burgernight #bossburger #fries #slaw https://t.co/kT5WtKcN7J",0
don't we all love a beyond burger with hashbrowns and chipotle mayo- the chefs do treat me well🥰,0
"𝗜𝘁'𝘀 𝗮𝗹𝗹 𝗮𝗯𝗼𝘂𝘁 𝘁𝗵𝗲 𝗕𝘂𝗻𝘀!

Introducing Brioche Bun &amp; Potato Burger Buns - Soft and Delicious, perfect for all your burger needs!

Order NOW @ https://t.co/3znLcmg9MX
Or Download Our App @ https://t.co/89ONlFM6jH

#BreadandBeyond #PremiumBuns #OrderOnline https://t.co/kE9EE3ZWdb",0
"Sometimes if u venture out of Taipei City, u can find Taiwan's knock-off version of Beyond Burger for half the price. #vegan #veganburger #taipei https://t.co/lh3hzeHHIu",0
"2. The obsession with melted cheese/adding cheese to food is beyond a joke. Adding cheese doesn’t make things better. Like melted cheese all over a burger is overrated. Food should taste as it should taste, not just be smothered in cheese. Stop cheesing food unnecessarily.",1
@jim_beyond Nice. I pass it every day on my way to drop off parts at a large car dealership on that road. I like to visit the train station Burger King too. That one's neat,0
@James_Tatum @BeyondMeat As a non-vegetarian who eats a lot of meat burgers: Beyond meat burgers are amazing! You need to go to temple of fun in Shef &amp; have theirs if you haven’t already! 😊,0
"Just ate my beyond cold burger from in n out bc I just had to shower and get fucked before I ate it. worth it. Also, why is burping during throat practice so funny?",1
Yo beyond meat burgers really be hittin',0
"Dear @BeyondMeat as and investor in your company and a huge fan of your product, please reconsider the amount of plastic packaging you use! I can buy 20 regular hamburgers stacked neatly in a simple plastic bag, an eight pack of beyond burgers comes with four plastic trays!",0
"@lexxchaffin @dilememmuh an AMAZING (mark my words) vegan spicy fried chicken sandwich with dill sauce. if i could afford to eat it every other day i would, if you can ever go get one PLEASE DO !! also gardein and morning star have amazing options at walmart !!! and beyond and impossible burgers !!!",0
"$BYND just keeps going! Wow!

One of the best performing stocks on my portfolio this month. 💪

I prefer Beyond Meat over the Impossible Burger 🤑 https://t.co/RIgvW6kLLG",0
I'm trying the beyond burger for the first time and yep...tastes like the real stuff. And I dont like the real stuff so^^; idk why I bought it,0
"@sharscott12 @basementvegan @DavidTheNonBot Thanks, better than before; but as u know it’s 1 day at a time. I’m 🙏🏼 for u to have a speedy recovery. If you like Beyond, I would almost feel like I can guarantee you’ll ❤️ Impossible. Burger King got them last year &amp; it was the 1st meat alternative I can’t tell is not beef.",0
"@OnlyMostlyRight @basementvegan @DavidTheNonBot My daughter gets Beyond burgers; which are delicious.  I didn't know that about the Impossible, but I'll definitely tell her about it.  I'm trying to learn to eat/live better, and thank you for this. I hope you are doing great.",0
making beyond burgers w/ a cheese sauce who’s coming over,0
@WhxskeySour @BloodTitanTV My family loves beyond burgers. https://t.co/r9xjWUTCPP,0
Game day set-up; Beyond Burger and a Dale’s Pale Ale. Homemade chips. Homemade garlic aioli. #RBNY https://t.co/qUgpscgQGa,0
"@WhxskeySour @BloodTitanTV Damn, I just finished off 2 beyond burgers and now I'm hungry again.",1
Hardee’s not having the beyond burger anymore upsets me,1
@harrygato @CNBC Think you're missing the point. Kids are usually fussy. They couldn't tell the difference between Beyond Meat and normal meat. Plus they were very happy no cows were killed for their burger. Could be the start of an ethical shift in society 😊,1
@stoneyhanza I’ve been thinking about a beyond burger since this morning and I’m taking this as a sign to eat the burger thank u 🖤,0
Any plant based baddies wanna take a bite of my Beyond Burger? 💯,0
@kinghawk_ yeah but that’s only if you like beyond burgers. they have a distinct smell and taste that turns some ppl off,0
"@ADDiane A&amp;W sells Beyond Meat burgers and I've come to prefer them.

I'm no vegan but I like cutting my carbon footprint a bit.",0
"lily has been out of town and comes back tonight, so i wanted to eat something vile that i knew she would judge me for. anyway i made vegan mac n cheese and threw in a couple beyond burgers https://t.co/baA3JyfJaq",0
Tonight we’re having beyond burgers on brioche bun with tillamook cheese 👩🏾‍🍳,0
"a month ago, i wanted a beyond burger but it was too high in cals for me. i just ordered a beyond burger!!",1
"The Beyond Burger is 100% plant based with no soy, no GMO’s and no cholesterol. Unlike many other plant-based burgers, the FRESH Beyond Burger™ weighs in under 500 calories! @ Wesley Chapel, Florida https://t.co/mgRkaFaFGB",0
Vegan burger time! Beyond burgers with homemade vegan thousand island on vegan pretzel buns! Soooo yummy https://t.co/qQCkIMz7fF,0
Carl’s jr barbecue beyond thickburger was almost good. But i don’t know why you’d have a burger w only bbq sauce and 2 onion rings without any lettuce tomato or standard burger fixins as well. A great shame. impossible whopper remains king,0
"went to hardee's for the beyond burger n they said they discontinued them bc nobody was ordering them, do I look like nobody to you",1
"New Beyond (plant based)Cajun Garden Burger! #yum 😋❤️😋
@downtowntoledo @toledowarehousedistrict @toledocitypaper @beyondmeat #plantbasedburger #beyondmeat #vegetarian #greatfood @ Ye Olde Durty Bird https://t.co/58scU0bKYM",0
Beyond burger for the first time with the turkey bacon sheeeshhhhh I fuck with it https://t.co/hJkqPs2390,1
Just made the most fire Beyond Burger. Lord.,0
@graphicnaturex Have you seen the rumours that McDonalds are doing a Beyond Meat Vegan Burger 👀👀,0
"McDonald's U.K Partners Beyond Meat To Launch Vegan Burger, Reports Insider https://t.co/SXNC8X5M3M",0
@GehirnWirrWarr Wenn man dem nen Beyond Burger gibt muss er ja  Katatonisch werden,1
"Essai en aveugle de Beyond Burger en prenant comme sujet de test ma copine et en lui cuisinant à son insu, elle n'y a vu que du feu et a trouvé ça bon.
Les alternatives sont de plus en plus intéressantes.",0
The beyond burger is really not that bad,0
"Beyond Meat is flooding the market with their plant-based burgers, but has recently announced plans to start producing its ultraprocessed fake meat in China. https://t.co/rYbhjHZzWb",1
"@soyunflop wdym pizza com beyond burger :oo u mean beyond meat ouuu,, tp a carne picada deles?",0
@JacobDeLaMiles Then a mucbang of you eating the veggie plate and beyond burger.,1
@NerdOfWarcraft They have a vegan impossible burger at Burger King in the USA! And the beyond meat burgers are good too.,0
@rieslingbeauty The beyond Meat burger with jack daniel’s sauce is my new faveee,0
"@CozyCG when i first went vegan i️ didn’t use any replacements i️ just ate nutrient rich foods like beans &amp; lentils. but now i️ use the beyond meat products. they’re expensive but there’s vegan ground beef, burgers sausages and my dad who adores flesh says that he didn’t believe it",1
"@MartinReich5 Jupp. Im Vergleich zum beyond Burger nicht so saftig, aber dafür ja auch viel günstiger.",1
"@chibio @sooze555 @ThePlumLineGS Redfield has already damaged his reputation beyond repair
His next job will be a burger flipper at Wendys",0
"@njt1986 I turned veg early this year, Beyond Burger for me! 😋",1
"@dipperdeep_5 Vegan food just sucks in general, If you wanna be vegan eat a good tasting salad or a beyond meat burger don’t eat nasty vegan cheese",1
vamos comer uma pizza com beyond burger  👀,0
@FkaArtsy The spicy black bean burger or the beyond,1
@M12brownstone I started snagging the beyond ground at the grocery store. It’s fun to experiment with. I find it harder to screw up than beef. 😂 Experience with the burgers definitely varies with where you get them.,0
"Burger King in Sanger racist as fuck, expecting Black employees to go above n beyond while the fat bitch managers eat the whole tray of $1 nuggets",1
"Second time trying a Beyond Meat burger, and I have to say it's pretty good.  There's a couple of things I didn't like, but mostly they're easy enough to overcome.",0
@Brett_Coffman_ @sheetz There’s like a beyond burger and that’s it. Give us nugs 🥺,0
"@Al__ander Vegane Fleischwurst von Gutfried, Nuggets von The Vegetarian Butcher, Burger von Beyond Meat und fast alle veganen Mayos schmecken so gut wie das „Original“.",0
@wheresmyzune Yea I think I hate impossible burgers that texture is a no and the taste is ew but beyond are cool and even beyond sausage is good . I just want veggie,1
@jaynemesis some of those beyond burgers please :),0
"Beyond now makes Italian sausage and it's pretty good. It doesn't smell as weird as the burgers do when cooking. The taste is pretty okay. I cooked them a little wrong but ehh, it's done",0
I was a big burger person so not being able to eat beef or turkey burgers I will miss them but I haven’t found a veggie/ beyond version I really really like yet,0
@Travel_MSW I can’t really do ground beef. So I love the beyond beef and impossible meats. Granted the looks I get when I order an impossible burger with bacon are entirely unwarranted.,0
@meatiestmcsorly @BeyondMeat Love it! @BeyondMeat is this the same as beyond burger in a different package? Or different recipe?,0
"Beyond Burger no es la solución y, más bien, es destructivo 👍🏻",0
McDonald's has reportedly re-teamed with Beyond Meat for its new vegan burger #McDonalds #Nandos 🍔🍔🍔 https://t.co/Y8jW003qz6,0
You ever see someone go so Beyond(tm) in a conversation or story that you're wondering how fast they'll get a cease and desist letter from a veggie burger company?,0
"@Tommi_Kinnunen Beyond Burger, valtakunnan vihollinen numero yksi",0
I’ve been waiting on this check for almost a week and the late fees are piling up. I think I’ll have a beyond burger for lunch tho.,0
I think I want a beyond burger and some truffle fries for lunch,0
"had a beyond burger yesterday, and it was fantastic. taste was a little different than a burger, however i went in not seeing it as a burger substitute, but as just another food and it was really tasty, not to mention a lot healthier. solid 8/10",0
"Burger #coupon? YES, PLEASE! Follow along to learn how to get a Beyond burger coupon. https://t.co/7CKw0IXm0e https://t.co/nGdXgu3kdX",0
"i had a dream last night i went to carls jr and ordered a beyond burger but they said i could only have two toppings. ketchup counted as a topping, and both the onion and breading portion of an onion ring counted as separate topping so i ended up just getting cheese and ketchup.",1
Will McDonald's $MCD resume testing of the Beyond Meat $BYND Burger?  Analyst at Piper Sandler thinks so....possibly in the U.K.  Firm raised price target to $178 from $130.,0
I am not a fan of either the smell or taste of beyond burgers.,0
"Just tried @dunkindonuts beyond breakfast sandwich and it was fantastic, 10/10 would recommend ;)
#Dunkin #beyondburger",0
@ToLearned @TheGreenWitchy @FeldonForest @npdfood @JoannaBlythman @npdgroup @FoodDive Chemicals? Can you name the harmful chemicals in a beyond meat or impossible burger? Also hilarious you are talking about things being misleading when the meat industry coined a little term known as ‘humane slaughter’,1
"Fuck beyond meat, where the hell are the impossible burgers.",1
A beyond burger would slap rn,0
so i stayed away from getting them at sheetz because of past problems but AGAIN i get a beyond burger for dinner and i wake up LIQUID shitting myself. @sheetz this is my DESPERATE ATTEMPT for you to look into this. there’s no reason i should shit myself i eat beyond meat regular,1
"The true value of eating a plant-based diet comes from eating whole, MINIMALLY PROCESSED foods — which Beyond Fake Burgers are decidedly not.",1
"🔵 EXCLUSIVE at Cozmo!

🍔 Enjoy this delicious Mediterranean burger with Beyond Meat Burger patties with some spicy ketchup.

#CozmoJo #BeyondMeat #PlantBased https://t.co/tehZmbrIDu",0
McDonald’s has reportedly re-teamed with Beyond Meat for its new vegan burger #McDonalds #Nandos #BeyondMeat #vegan #plantbased #burger #veganburger #burgers #food #fastfood #restaurant #chicken #restaurants #UK #health #healthy  https://t.co/apiofaFv4f via @geekspinco,0
"McDonald's U.K Partners Beyond Meat To Launch Vegan Burger, Reports Insider https://t.co/VH0p7P4AIM",0
"How I didnt win the @daffidreynolds burger comp is beyond me. Every ingredient had alcohol in it, even the bread, what more could the great man want @michaelcarus0? @BelowtheBonnet",0
@McDonaldsUK when can we expect the beyond burger in the UK?,0
"@picturepositive Morrisons is by far the worst. Not a huge fan of Sainsburys either as although there's quite a bit there it's overpriced and tasteless. M&amp;S for vegan (but not veggie) if not Aldi, Asda and Tesco are all good 🙂 try a beyond burger. Its amazing better than any meat burger 👌",0
"Ate some chicken flavored Top Ramen, with a Beyond burger with cheese chopped up, and a runny egg on top. That shit was good!!! 🍜",1
"@itsallymcmental Thanks for the tip - I shall avoid Asda gravy! There are some superb vegan options out there. Sainsburys do ""shroomdogs"" which are the best sausages we've had. Beyond Burgers are awesome too. Otherwise it's best to make all your own food, which we tend to do.",0
"@Tachyon100 Yeah, though I'm veggie these days. I know how to make Beyond Burgers taste great though, heh - tofu is a perpetual  WIP

I go overboard with spices, but hey, I like to live",0
"@scott_bell21 @minakimes Yes, it's a taco shop but I'm asking for more burgers from Taco Bell beyond crappy tacos. Tired of the same food and would like some diversification. 🤷‍♂️",0
"If you've ever thought about going vegetarian or vegan and don't want to try some alternatives on your own dime, hit me up, ill buy you a beyond burger on me, for real.",1
"Wednesdays mean #GourmetBurger Night at Saveur Restaurant. Get 2  for the price of 1.
#BeyondBurger option also available.
Call 021 786 1919. #SaveurRestaurant #Saveur #weeklyspecials #BurgerNight #SimonsTown #simonstowneats #capetowneats #capetownfoodies #foodiesofcapetown https://t.co/U7act6zL4d",0
"@fireh9lly @DaMage2404 Imo impossible tastes a bit better when properly cooked (needs a good char on it), but beyond burger is super good for the price differential

Impossible burger is for buffet sliders at fancy accounting and law firm recruiting events. Beyond is for home",0
"@ARKInvest @CathieDWood And if not already covered, there is innovation in health food, the likes of beyond meat and impossible burger. Do you see that as innovation worth investing or only the 5 innovation paths you already specified?",0
I wonder how pricey beyond burger is in the states i found some in a  local supermarket but it was so expensive I’d rather just make a veggie patties from scratch if we’re being honest,0
I just want a beyond burger 💁🏽‍♀️,0
I’m making a crispy tortilla beyond meat burger thing that I just saw on IG cause it looked firrrrreee,1
@SimplyMerv_ Beyond meat burgers be good g,0
"@mysmellypussy The impossible whopper *chefs kiss*. The beyond meat burger at Hardee’s and beyond tacos at del taco are pretty good, too but subbing black beans on anything at Taco Bell is my go to.",0
@rukky_posh @yesubaguyguy_ @gyaegyimiino @Beyond__Kontrol @Gunnplaay1 @gyimiesexiest @koftownFlower @MrsGhana1 @Perrymoore__ @RealHerby @TravisMorgan007 @collins_reignss Very black 😂,0
how was i not already following the journal of helminthology (study of parasitic worms) ?? they gross me out (the latest bob’s burgers about pinworms made me gag) but their evolution is beyond fascinating https://t.co/FlQeiC4q4S,0
"McDonald's U.K Partners Beyond Meat To Launch Vegan Burger, Reports Insider https://t.co/rUiZhkCcNb wann wird   @McDonaldsDENews vegan ?",0
I’m still straight on the beyond me burger and I’m not eating nothing dats impossible lmao tf,1
"@ThornwolfArt Chili sounds good too.

I like Beyond Burger for burgers though they do not taste 100% like beef either. It’s “close enough” for me.

I still have not found a good vegan cheese.  I’ve tried some okay ones though - so they’re getting there.",0
@bakamaka_ Black bean or Beyond burgers only though 🙅🏻‍♂️,1
You can't even taste or see that it's not real beef. 🙊🙈  #TheBeyondXBurger #BeyondMeat #BeyondBurger (📸  Hunt Cutero) https://t.co/cQZayf3SPE,0
"@badidea_ag @dwbloodline oh im sorry, welp maybe you could get a meat-less burger next time, they’re great lol (ps. Beyond meat burger is great and pretty realistic)",0
"The whopper is the most trash burger I’ve ever had in my life. I also tried the impossible whopper to compare it to the beyond burger at Carl’s Jr., and it’s still trash.",0
@lilwitchlady Just as bad as putting bacon on my beyond burger 😝😂,0
"Vegan Beyond Burger with Fixings  (Angela's Place S1, E4) https://t.co/kzzKsrmxHo via @YouTube",0
"So I’m having a Beyond Burger. It’s OK, but I’m not that impressed. I guess I shouldn’t have bought it at Bed Bath &amp; Beyond",0
@Hardees Please bring back the beyond meat burgers and sausage for breakfast. They were delicious,0
"cw: food
home-cooked vegetarian fast food night ft. beyond burger, yam fries, and spicy oyster mushroom cluster nuggets ✨ https://t.co/9RTQrKhdzb",1
@ZellaQuixote @sanmarkey Beyond Meat is the best vegan burger and sausage imho (50 years in I may have lost my recollection). I think they are working on a chicken substitute.  @BeyondMeat,0
✨I may have to work for 11 hours tomorrow but at least I'll get a beyond burger when I'm done at 9pm✨,0
LOOK AT THIS I MADE MY NANNY KIDS BEYOND BURGERS AND FRENCH FRIES FOR DINNER! https://t.co/tPy8hiLUEd,0
"@waiterich We can improve familiarity with sustainable food by having schools, government agencies, and green-pledged businesses serve it. I had a Beyond Burger and a warm chocolate vegan croissant this week. We’ve figured out tasty.",0
@Hardees Please bring back the beyond burger! I'm devastated!,0
Just had a beyond meat burger for the first time and it was amazing,0
@MissTLC23 @EstherThePig Awww. It’s ok. Your heart is golden ❤️You should try Beyond burgers they are so delicious.,0
"@criticalthotcop I made some good-good Mac and cheese to go along with beyond meat burgers.  Half healthy still counts, yeah?",0
Beyond Burgers &gt;&gt; any other form,0
"@EXSkywarp @Comrad3Cupcake @RecAsiakoth @oracleoni @dreamycrow @PebblesS @atlantis_wash @unemployeddadd @mentalninja33 @Gaming_agent99 @richietommis @IndustrialPet @PeachMilfshake @fckallthewayoff @rogueambit @ChrisAshtonLW @17pdog @ThottyPraxis Favorites!
Color: Green
Movie: It Chapter Two (one of many)
Show: Lost
Food: popcorn, fries, beyond burgers, bronuts from mr nice guy vegan cafe
Game: Bust-a-groove back in the 90s

Respond/Retweet and tag 3 friends or more!",0
"I don't think anyone even reads my tweets anymore, but yo... Beyond Meat burger wit Kimchi on it?! Mad fuckin good?!?! (I only eat the stupid beyond burgers cause I get sick from regular burgers. Not tryin to be a hipster over here or anything 😂)",1
1 like and ill go get myself a beyond meat burger,0
beyond burgers are so fire,0
Tina on Bob's burgers is beyond horny. Sis gotta relax😂😂😂,0
@emotionalvegan A vegan beyond cheese burger would put an end to that lol,0
@Sashuke25 many places have beyond / impossible burger! i've never had taco bell though so idk what that's like hahaha,0
I just tried a beyond burger for the first time and I cannot believe how good this is.,0
bin richtig geil auf einen beyond vincent burger mit beacon,0
"Hey, my name is Lara, I'm 22 years old and I have not had a beyond meat burger in almost 1 week. I used to order them every other day the last few weeks so I'm making progress 😂😂😂
(Probs gonna order one tomorrow tho, who am I kidding?)",1
@valpolicello_ get me a carl’s jr. beyond burger while you’re there please and also the monroe goodwill is actually pretty good even tho monroe is trump town,0
@jonsullivan031 @Mitch_Kliff @ByYourLogic @InternetHippo The beyond meat burgers are weirdly convincing.,0
@heylookathim beyond is unreal i love their frozen burgers from costco,0
